timestamp,mains_power_W,fridge_W,kettle_W,tv_W,microwave_W,washing_machine_W
2026-01-01 00:03:06,164.27,125.56,0.0,0.0,0.0,0.0
2026-01-01 00:03:12,161.43,119.96,0.0,0.0,0.0,0.0
2026-01-01 00:03:18,155.49,116.83,0.0,0.0,0.0,0.0
2026-01-01 00:03:24,157.84,122.47,0.0,0.0,0.0,0.0
2026-01-01 00:03:30,159.49,116.34,0.0,0.0,0.0,0.0
2026-01-01 00:03:36,165.58,120.63,0.0,0.0,0.0,0.0
2026-01-01 00:03:42,159.26,114.12,0.0,0.0,0.0,0.0
2026-01-01 00:03:48,155.21,116.02,0.0,0.0,0.0,0.0
2026-01-01 00:03:54,166.05,120.59,0.0,0.0,0.0,0.0
2026-01-01 00:04:00,163.79,122.22,0.0,0.0,0.0,0.0
2026-01-01 00:04:06,159.05,120.51,0.0,0.0,0.0,0.0
2026-01-01 00:04:12,156.85,119.65,0.0,0.0,0.0,0.0
2026-01-01 00:04:18,163.7,119.1,0.0,0.0,0.0,0.0
2026-01-01 00:04:24,147.15,115.56,0.0,0.0,0.0,0.0
2026-01-01 00:04:30,164.78,117.84,0.0,0.0,0.0,0.0
2026-01-01 00:04:36,159.25,118.62,0.0,0.0,0.0,0.0
2026-01-01 00:04:42,160.19,123.17,0.0,0.0,0.0,0.0
2026-01-01 00:04:48,157.46,121.03,0.0,0.0,0.0,0.0
2026-01-01 00:04:54,152.49,114.71,0.0,0.0,0.0,0.0
2026-01-01 00:05:00,164.5,120.97,0.0,0.0,0.0,0.0
2026-01-01 00:05:06,160.4,118.84,0.0,0.0,0.0,0.0
2026-01-01 00:05:12,155.67,117.97,0.0,0.0,0.0,0.0
2026-01-01 00:05:18,159.13,121.84,0.0,0.0,0.0,0.0
2026-01-01 00:05:24,164.66,123.09,0.0,0.0,0.0,0.0
2026-01-01 00:05:30,176.51,122.79,0.0,0.0,0.0,0.0
2026-01-01 00:05:36,171.15,117.48,0.0,0.0,0.0,0.0
2026-01-01 00:05:42,164.33,119.07,0.0,0.0,0.0,0.0
2026-01-01 00:05:48,157.12,120.99,0.0,0.0,0.0,0.0
2026-01-01 00:05:54,166.7,122.93,0.0,0.0,0.0,0.0
2026-01-01 00:06:00,154.84,118.56,0.0,0.0,0.0,0.0
2026-01-01 00:06:06,158.3,119.44,0.0,0.0,0.0,0.0
2026-01-01 00:06:12,163.51,116.68,0.0,0.0,0.0,0.0
2026-01-01 00:06:18,155.19,116.41,0.0,0.0,0.0,0.0
2026-01-01 00:06:24,161.02,122.44,0.0,0.0,0.0,0.0
2026-01-01 00:06:30,161.54,124.07,0.0,0.0,0.0,0.0
2026-01-01 00:06:36,155.7,119.78,0.0,0.0,0.0,0.0
2026-01-01 00:06:42,161.7,123.01,0.0,0.0,0.0,0.0
2026-01-01 00:06:48,164.79,121.08,0.0,0.0,0.0,0.0
2026-01-01 00:06:54,161.45,118.06,0.0,0.0,0.0,0.0
2026-01-01 00:07:00,162.55,121.08,0.0,0.0,0.0,0.0
2026-01-01 00:07:06,170.5,124.61,0.0,0.0,0.0,0.0
2026-01-01 00:07:12,151.27,119.89,0.0,0.0,0.0,0.0
2026-01-01 00:07:18,164.96,124.69,0.0,0.0,0.0,0.0
2026-01-01 00:07:24,148.6,112.14,0.0,0.0,0.0,0.0
2026-01-01 00:07:30,172.39,122.47,0.0,0.0,0.0,0.0
2026-01-01 00:07:36,158.98,120.26,0.0,0.0,0.0,0.0
2026-01-01 00:07:42,162.81,119.1,0.0,0.0,0.0,0.0
2026-01-01 00:07:48,165.26,120.28,0.0,0.0,0.0,0.0
2026-01-01 00:07:54,152.17,114.04,0.0,0.0,0.0,0.0
2026-01-01 00:08:00,44.65,0.0,0.0,0.0,0.0,0.0
2026-01-01 00:08:06,45.21,0.0,0.0,0.0,0.0,0.0
2026-01-01 00:08:12,43.95,0.0,0.0,0.0,0.0,0.0
2026-01-01 00:08:18,37.39,0.0,0.0,0.0,0.0,0.0
2026-01-01 00:08:24,32.85,0.0,0.0,0.0,0.0,0.0
2026-01-01 00:08:30,50.69,0.0,0.0,0.0,0.0,0.0
2026-01-01 00:08:36,38.55,0.0,0.0,0.0,0.0,0.0
2026-01-01 00:08:42,45.02,0.0,0.0,0.0,0.0,0.0
2026-01-01 00:08:48,37.68,0.0,0.0,0.0,0.0,0.0
2026-01-01 00:08:54,50.49,0.0,0.0,0.0,0.0,0.0
2026-01-01 00:09:00,37.51,0.0,0.0,0.0,0.0,0.0
2026-01-01 00:09:06,40.5,0.0,0.0,0.0,0.0,0.0
2026-01-01 00:09:12,51.61,0.0,0.0,0.0,0.0,0.0
2026-01-01 00:09:18,1538.41,0.0,1506.4,0.0,0.0,0.0
2026-01-01 00:09:24,1517.89,0.0,1471.86,0.0,0.0,0.0
2026-01-01 00:09:30,1531.04,0.0,1491.16,0.0,0.0,0.0
2026-01-01 00:09:36,1545.76,0.0,1502.22,0.0,0.0,0.0
2026-01-01 00:09:42,1572.35,0.0,1534.09,0.0,0.0,0.0
2026-01-01 00:09:48,1526.02,0.0,1477.84,0.0,0.0,0.0
2026-01-01 00:09:54,1555.46,0.0,1519.52,0.0,0.0,0.0
2026-01-01 00:10:00,1568.18,0.0,1527.99,0.0,0.0,0.0
2026-01-01 00:10:06,1532.1,0.0,1487.43,0.0,0.0,0.0
2026-01-01 00:10:12,1530.35,0.0,1494.45,0.0,0.0,0.0
2026-01-01 00:10:18,1519.91,0.0,1479.27,0.0,0.0,0.0
2026-01-01 00:10:24,1530.81,0.0,1495.93,0.0,0.0,0.0
2026-01-01 00:10:30,1537.26,0.0,1499.27,0.0,0.0,0.0
2026-01-01 00:10:36,1566.32,0.0,1513.19,0.0,0.0,0.0
2026-01-01 00:10:42,1568.51,0.0,1521.8,0.0,0.0,0.0
2026-01-01 00:10:48,43.33,0.0,0.0,0.0,0.0,0.0
2026-01-01 00:10:54,41.85,0.0,0.0,0.0,0.0,0.0
2026-01-01 00:11:00,32.17,0.0,0.0,0.0,0.0,0.0
2026-01-01 00:11:06,39.07,0.0,0.0,0.0,0.0,0.0
2026-01-01 00:11:12,44.61,0.0,0.0,0.0,0.0,0.0
2026-01-01 00:11:18,37.79,0.0,0.0,0.0,0.0,0.0
2026-01-01 00:11:24,120.88,0.0,0.0,79.08,0.0,0.0
2026-01-01 00:11:30,109.93,0.0,0.0,74.95,0.0,0.0
2026-01-01 00:11:36,114.18,0.0,0.0,79.61,0.0,0.0
2026-01-01 00:11:42,117.18,0.0,0.0,65.78,0.0,0.0
2026-01-01 00:11:48,131.09,0.0,0.0,80.44,0.0,0.0
2026-01-01 00:11:54,120.14,0.0,0.0,80.57,0.0,0.0
2026-01-01 00:12:00,120.34,0.0,0.0,84.23,0.0,0.0
2026-01-01 00:12:06,116.79,0.0,0.0,81.5,0.0,0.0
2026-01-01 00:12:12,126.89,0.0,0.0,84.89,0.0,0.0
2026-01-01 00:12:18,132.41,0.0,0.0,82.74,0.0,0.0
2026-01-01 00:12:24,121.69,0.0,0.0,85.18,0.0,0.0
2026-01-01 00:12:30,134.1,0.0,0.0,93.11,0.0,0.0
2026-01-01 00:12:36,122.84,0.0,0.0,82.1,0.0,0.0
2026-01-01 00:12:42,129.25,0.0,0.0,80.92,0.0,0.0
2026-01-01 00:12:48,127.34,0.0,0.0,85.94,0.0,0.0
2026-01-01 00:12:54,110.68,0.0,0.0,77.66,0.0,0.0
2026-01-01 00:13:00,123.17,0.0,0.0,79.4,0.0,0.0
2026-01-01 00:13:06,122.96,0.0,0.0,82.1,0.0,0.0
2026-01-01 00:13:12,116.03,0.0,0.0,80.36,0.0,0.0
2026-01-01 00:13:18,125.64,0.0,0.0,80.34,0.0,0.0
2026-01-01 00:13:24,122.93,0.0,0.0,84.5,0.0,0.0
2026-01-01 00:13:30,113.19,0.0,0.0,71.52,0.0,0.0
2026-01-01 00:13:36,130.89,0.0,0.0,90.17,0.0,0.0
2026-01-01 00:13:42,120.94,0.0,0.0,82.43,0.0,0.0
2026-01-01 00:13:48,113.94,0.0,0.0,78.0,0.0,0.0
2026-01-01 00:13:54,130.94,0.0,0.0,88.14,0.0,0.0
2026-01-01 00:14:00,114.42,0.0,0.0,80.52,0.0,0.0
2026-01-01 00:14:06,125.29,0.0,0.0,80.65,0.0,0.0
2026-01-01 00:14:12,114.66,0.0,0.0,78.93,0.0,0.0
2026-01-01 00:14:18,121.51,0.0,0.0,87.34,0.0,0.0
2026-01-01 00:14:24,126.96,0.0,0.0,79.95,0.0,0.0
2026-01-01 00:14:30,117.68,0.0,0.0,77.21,0.0,0.0
2026-01-01 00:14:36,115.47,0.0,0.0,84.99,0.0,0.0
2026-01-01 00:14:42,125.85,0.0,0.0,85.91,0.0,0.0
2026-01-01 00:14:48,131.09,0.0,0.0,88.03,0.0,0.0
2026-01-01 00:14:54,126.36,0.0,0.0,83.17,0.0,0.0
2026-01-01 00:15:00,121.86,0.0,0.0,85.73,0.0,0.0
2026-01-01 00:15:06,115.54,0.0,0.0,78.7,0.0,0.0
2026-01-01 00:15:12,125.94,0.0,0.0,85.13,0.0,0.0
2026-01-01 00:15:18,128.91,0.0,0.0,83.71,0.0,0.0
2026-01-01 00:15:24,116.08,0.0,0.0,82.65,0.0,0.0
2026-01-01 00:15:30,105.92,0.0,0.0,72.21,0.0,0.0
2026-01-01 00:15:36,124.91,0.0,0.0,78.06,0.0,0.0
2026-01-01 00:15:42,125.86,0.0,0.0,79.77,0.0,0.0
2026-01-01 00:15:48,117.95,0.0,0.0,82.66,0.0,0.0
2026-01-01 00:15:54,130.07,0.0,0.0,92.0,0.0,0.0
2026-01-01 00:16:00,134.84,0.0,0.0,84.3,0.0,0.0
2026-01-01 00:16:06,120.35,0.0,0.0,75.95,0.0,0.0
2026-01-01 00:16:12,117.35,0.0,0.0,77.6,0.0,0.0
2026-01-01 00:16:18,132.66,0.0,0.0,86.95,0.0,0.0
2026-01-01 00:16:24,114.97,0.0,0.0,77.38,0.0,0.0
2026-01-01 00:16:30,125.88,0.0,0.0,85.09,0.0,0.0
2026-01-01 00:16:36,119.04,0.0,0.0,80.59,0.0,0.0
2026-01-01 00:16:42,122.71,0.0,0.0,79.17,0.0,0.0
2026-01-01 00:16:48,120.97,0.0,0.0,77.45,0.0,0.0
2026-01-01 00:16:54,105.88,0.0,0.0,64.77,0.0,0.0
2026-01-01 00:17:00,125.22,0.0,0.0,82.7,0.0,0.0
2026-01-01 00:17:06,120.42,0.0,0.0,74.74,0.0,0.0
2026-01-01 00:17:12,115.24,0.0,0.0,72.91,0.0,0.0
2026-01-01 00:17:18,122.37,0.0,0.0,81.24,0.0,0.0
2026-01-01 00:17:24,127.28,0.0,0.0,85.15,0.0,0.0
2026-01-01 00:17:30,117.58,0.0,0.0,71.52,0.0,0.0
2026-01-01 00:17:36,120.4,0.0,0.0,85.02,0.0,0.0
2026-01-01 00:17:42,117.56,0.0,0.0,75.48,0.0,0.0
2026-01-01 00:17:48,113.81,0.0,0.0,83.24,0.0,0.0
2026-01-01 00:17:54,121.48,0.0,0.0,82.89,0.0,0.0
2026-01-01 00:18:00,128.39,0.0,0.0,78.97,0.0,0.0
2026-01-01 00:18:06,116.2,0.0,0.0,80.15,0.0,0.0
2026-01-01 00:18:12,109.86,0.0,0.0,78.02,0.0,0.0
2026-01-01 00:18:18,116.59,0.0,0.0,81.32,0.0,0.0
2026-01-01 00:18:24,124.84,0.0,0.0,81.27,0.0,0.0
2026-01-01 00:18:30,114.72,0.0,0.0,75.38,0.0,0.0
2026-01-01 00:18:36,108.18,0.0,0.0,73.21,0.0,0.0
2026-01-01 00:18:42,131.08,0.0,0.0,85.04,0.0,0.0
2026-01-01 00:18:48,123.16,0.0,0.0,81.02,0.0,0.0
2026-01-01 00:18:54,118.57,0.0,0.0,84.35,0.0,0.0
2026-01-01 00:19:00,115.54,0.0,0.0,76.65,0.0,0.0
2026-01-01 00:19:06,126.54,0.0,0.0,75.88,0.0,0.0
2026-01-01 00:19:12,113.39,0.0,0.0,74.94,0.0,0.0
2026-01-01 00:19:18,110.63,0.0,0.0,79.1,0.0,0.0
2026-01-01 00:19:24,123.51,0.0,0.0,81.16,0.0,0.0
2026-01-01 00:19:30,119.19,0.0,0.0,77.28,0.0,0.0
2026-01-01 00:19:36,134.49,0.0,0.0,87.82,0.0,0.0
2026-01-01 00:19:42,114.83,0.0,0.0,76.79,0.0,0.0
2026-01-01 00:19:48,123.45,0.0,0.0,81.24,0.0,0.0
2026-01-01 00:19:54,116.82,0.0,0.0,75.58,0.0,0.0
2026-01-01 00:20:00,116.6,0.0,0.0,76.63,0.0,0.0
2026-01-01 00:20:06,121.19,0.0,0.0,79.57,0.0,0.0
2026-01-01 00:20:12,118.85,0.0,0.0,75.84,0.0,0.0
2026-01-01 00:20:18,123.2,0.0,0.0,80.45,0.0,0.0
2026-01-01 00:20:24,126.79,0.0,0.0,82.2,0.0,0.0
2026-01-01 00:20:30,114.07,0.0,0.0,85.47,0.0,0.0
2026-01-01 00:20:36,107.12,0.0,0.0,74.6,0.0,0.0
2026-01-01 00:20:42,121.91,0.0,0.0,80.84,0.0,0.0
2026-01-01 00:20:48,120.27,0.0,0.0,79.69,0.0,0.0
2026-01-01 00:20:54,105.68,0.0,0.0,70.76,0.0,0.0
2026-01-01 00:21:00,112.68,0.0,0.0,74.36,0.0,0.0
2026-01-01 00:21:06,118.24,0.0,0.0,82.37,0.0,0.0
2026-01-01 00:21:12,116.18,0.0,0.0,73.24,0.0,0.0
2026-01-01 00:21:18,115.17,0.0,0.0,79.63,0.0,0.0
2026-01-01 00:21:24,110.46,0.0,0.0,69.39,0.0,0.0
2026-01-01 00:21:30,124.61,0.0,0.0,79.49,0.0,0.0
2026-01-01 00:21:36,105.38,0.0,0.0,69.73,0.0,0.0
2026-01-01 00:21:42,110.27,0.0,0.0,76.98,0.0,0.0
2026-01-01 00:21:48,114.0,0.0,0.0,77.81,0.0,0.0
2026-01-01 00:21:54,116.27,0.0,0.0,80.62,0.0,0.0
2026-01-01 00:22:00,118.94,0.0,0.0,78.74,0.0,0.0
2026-01-01 00:22:06,105.31,0.0,0.0,73.82,0.0,0.0
2026-01-01 00:22:12,121.94,0.0,0.0,73.91,0.0,0.0
2026-01-01 00:22:18,105.65,0.0,0.0,71.93,0.0,0.0
2026-01-01 00:22:24,114.29,0.0,0.0,81.03,0.0,0.0
2026-01-01 00:22:30,121.12,0.0,0.0,80.81,0.0,0.0
2026-01-01 00:22:36,122.73,0.0,0.0,83.35,0.0,0.0
2026-01-01 00:22:42,124.36,0.0,0.0,77.5,0.0,0.0
2026-01-01 00:22:48,109.96,0.0,0.0,71.33,0.0,0.0
2026-01-01 00:22:54,116.99,0.0,0.0,78.42,0.0,0.0
2026-01-01 00:23:00,123.29,0.0,0.0,80.06,0.0,0.0
2026-01-01 00:23:06,118.91,0.0,0.0,74.18,0.0,0.0
2026-01-01 00:23:12,104.93,0.0,0.0,74.65,0.0,0.0
2026-01-01 00:23:18,122.58,0.0,0.0,82.25,0.0,0.0
2026-01-01 00:23:24,131.28,0.0,0.0,80.5,0.0,0.0
2026-01-01 00:23:30,122.55,0.0,0.0,85.66,0.0,0.0
2026-01-01 00:23:36,129.36,0.0,0.0,88.61,0.0,0.0
2026-01-01 00:23:42,117.58,0.0,0.0,72.49,0.0,0.0
2026-01-01 00:23:48,120.34,0.0,0.0,77.91,0.0,0.0
2026-01-01 00:23:54,115.36,0.0,0.0,80.62,0.0,0.0
2026-01-01 00:24:00,121.48,0.0,0.0,81.82,0.0,0.0
2026-01-01 00:24:06,118.88,0.0,0.0,85.08,0.0,0.0
2026-01-01 00:24:12,118.3,0.0,0.0,83.64,0.0,0.0
2026-01-01 00:24:18,131.24,0.0,0.0,85.69,0.0,0.0
2026-01-01 00:24:24,124.59,0.0,0.0,80.31,0.0,0.0
2026-01-01 00:24:30,125.79,0.0,0.0,76.86,0.0,0.0
2026-01-01 00:24:36,134.37,0.0,0.0,89.75,0.0,0.0
2026-01-01 00:24:42,120.06,0.0,0.0,80.77,0.0,0.0
2026-01-01 00:24:48,113.72,0.0,0.0,78.79,0.0,0.0
2026-01-01 00:24:54,121.63,0.0,0.0,74.64,0.0,0.0
2026-01-01 00:25:00,123.93,0.0,0.0,80.8,0.0,0.0
2026-01-01 00:25:06,129.02,0.0,0.0,85.02,0.0,0.0
2026-01-01 00:25:12,120.36,0.0,0.0,77.5,0.0,0.0
2026-01-01 00:25:18,125.26,0.0,0.0,79.33,0.0,0.0
2026-01-01 00:25:24,113.63,0.0,0.0,81.25,0.0,0.0
2026-01-01 00:25:30,116.29,0.0,0.0,82.36,0.0,0.0
2026-01-01 00:25:36,114.34,0.0,0.0,78.7,0.0,0.0
2026-01-01 00:25:42,119.85,0.0,0.0,78.03,0.0,0.0
2026-01-01 00:25:48,115.16,0.0,0.0,77.45,0.0,0.0
2026-01-01 00:25:54,120.11,0.0,0.0,74.47,0.0,0.0
2026-01-01 00:26:00,116.07,0.0,0.0,76.15,0.0,0.0
2026-01-01 00:26:06,127.61,0.0,0.0,76.01,0.0,0.0
2026-01-01 00:26:12,120.86,0.0,0.0,72.29,0.0,0.0
2026-01-01 00:26:18,125.66,0.0,0.0,84.96,0.0,0.0
2026-01-01 00:26:24,115.01,0.0,0.0,81.8,0.0,0.0
2026-01-01 00:26:30,124.16,0.0,0.0,80.71,0.0,0.0
2026-01-01 00:26:36,120.96,0.0,0.0,86.52,0.0,0.0
2026-01-01 00:26:42,118.72,0.0,0.0,83.59,0.0,0.0
2026-01-01 00:26:48,114.08,0.0,0.0,76.05,0.0,0.0
2026-01-01 00:26:54,123.8,0.0,0.0,85.87,0.0,0.0
2026-01-01 00:27:00,127.62,0.0,0.0,84.86,0.0,0.0
2026-01-01 00:27:06,116.05,0.0,0.0,74.41,0.0,0.0
2026-01-01 00:27:12,119.47,0.0,0.0,84.51,0.0,0.0
2026-01-01 00:27:18,116.19,0.0,0.0,77.66,0.0,0.0
2026-01-01 00:27:24,118.19,0.0,0.0,84.99,0.0,0.0
2026-01-01 00:27:30,120.32,0.0,0.0,78.31,0.0,0.0
2026-01-01 00:27:36,108.03,0.0,0.0,77.33,0.0,0.0
2026-01-01 00:27:42,116.67,0.0,0.0,77.85,0.0,0.0
2026-01-01 00:27:48,111.91,0.0,0.0,75.14,0.0,0.0
2026-01-01 00:27:54,115.33,0.0,0.0,72.6,0.0,0.0
2026-01-01 00:28:00,103.46,0.0,0.0,67.51,0.0,0.0
2026-01-01 00:28:06,110.48,0.0,0.0,74.73,0.0,0.0
2026-01-01 00:28:12,135.14,0.0,0.0,93.15,0.0,0.0
2026-01-01 00:28:18,124.64,0.0,0.0,82.39,0.0,0.0
2026-01-01 00:28:24,124.09,0.0,0.0,89.32,0.0,0.0
2026-01-01 00:28:30,121.35,0.0,0.0,78.41,0.0,0.0
2026-01-01 00:28:36,129.94,0.0,0.0,77.66,0.0,0.0
2026-01-01 00:28:42,126.23,0.0,0.0,88.58,0.0,0.0
2026-01-01 00:28:48,115.74,0.0,0.0,81.88,0.0,0.0
2026-01-01 00:28:54,115.5,0.0,0.0,75.22,0.0,0.0
2026-01-01 00:29:00,116.26,0.0,0.0,83.16,0.0,0.0
2026-01-01 00:29:06,124.96,0.0,0.0,86.25,0.0,0.0
2026-01-01 00:29:12,110.34,0.0,0.0,72.86,0.0,0.0
2026-01-01 00:29:18,125.78,0.0,0.0,82.32,0.0,0.0
2026-01-01 00:29:24,104.41,0.0,0.0,73.19,0.0,0.0
2026-01-01 00:29:30,118.09,0.0,0.0,85.98,0.0,0.0
2026-01-01 00:29:36,123.06,0.0,0.0,81.15,0.0,0.0
2026-01-01 00:29:42,125.86,0.0,0.0,83.15,0.0,0.0
2026-01-01 00:29:48,108.18,0.0,0.0,78.91,0.0,0.0
2026-01-01 00:29:54,118.7,0.0,0.0,71.09,0.0,0.0
2026-01-01 00:30:00,241.51,119.34,0.0,77.79,0.0,0.0
2026-01-01 00:30:06,242.36,121.07,0.0,84.65,0.0,0.0
2026-01-01 00:30:12,254.88,124.43,0.0,89.97,0.0,0.0
2026-01-01 00:30:18,230.0,118.45,0.0,81.41,0.0,0.0
2026-01-01 00:30:24,237.66,117.57,0.0,76.57,0.0,0.0
2026-01-01 00:30:30,236.94,118.49,0.0,82.68,0.0,0.0
2026-01-01 00:30:36,245.17,122.75,0.0,84.2,0.0,0.0
2026-01-01 00:30:42,241.1,120.99,0.0,80.66,0.0,0.0
2026-01-01 00:30:48,244.81,118.41,0.0,80.36,0.0,0.0
2026-01-01 00:30:54,244.94,121.54,0.0,81.07,0.0,0.0
2026-01-01 00:31:00,238.71,120.29,0.0,80.22,0.0,0.0
2026-01-01 00:31:06,241.45,122.91,0.0,81.49,0.0,0.0
2026-01-01 00:31:12,248.16,117.89,0.0,89.14,0.0,0.0
2026-01-01 00:31:18,228.42,119.02,0.0,69.83,0.0,0.0
2026-01-01 00:31:24,236.42,118.82,0.0,78.81,0.0,0.0
2026-01-01 00:31:30,230.98,115.61,0.0,75.34,0.0,0.0
2026-01-01 00:31:36,245.44,120.89,0.0,85.9,0.0,0.0
2026-01-01 00:31:42,232.25,120.78,0.0,79.3,0.0,0.0
2026-01-01 00:31:48,242.53,120.02,0.0,82.8,0.0,0.0
2026-01-01 00:31:54,246.32,119.3,0.0,87.14,0.0,0.0
2026-01-01 00:32:00,231.01,115.75,0.0,74.59,0.0,0.0
2026-01-01 00:32:06,231.08,118.74,0.0,77.36,0.0,0.0
2026-01-01 00:32:12,241.59,118.97,0.0,86.62,0.0,0.0
2026-01-01 00:32:18,240.18,117.59,0.0,74.39,0.0,0.0
2026-01-01 00:32:24,233.34,119.52,0.0,77.53,0.0,0.0
2026-01-01 00:32:30,235.76,121.21,0.0,72.0,0.0,0.0
2026-01-01 00:32:36,248.49,125.66,0.0,86.82,0.0,0.0
2026-01-01 00:32:42,228.16,120.52,0.0,77.09,0.0,0.0
2026-01-01 00:32:48,242.01,120.77,0.0,81.76,0.0,0.0
2026-01-01 00:32:54,246.22,119.78,0.0,83.38,0.0,0.0
2026-01-01 00:33:00,228.56,114.24,0.0,75.98,0.0,0.0
2026-01-01 00:33:06,220.42,119.92,0.0,70.48,0.0,0.0
2026-01-01 00:33:12,227.92,120.18,0.0,78.9,0.0,0.0
2026-01-01 00:33:18,251.98,127.39,0.0,78.82,0.0,0.0
2026-01-01 00:33:24,239.05,119.42,0.0,79.7,0.0,0.0
2026-01-01 00:33:30,243.67,120.9,0.0,79.73,0.0,0.0
2026-01-01 00:33:36,238.56,119.9,0.0,77.51,0.0,0.0
2026-01-01 00:33:42,228.05,116.49,0.0,77.31,0.0,0.0
2026-01-01 00:33:48,243.64,123.43,0.0,81.49,0.0,0.0
2026-01-01 00:33:54,229.65,122.26,0.0,75.88,0.0,0.0
2026-01-01 00:34:00,246.63,122.37,0.0,79.52,0.0,0.0
2026-01-01 00:34:06,236.05,117.27,0.0,77.19,0.0,0.0
2026-01-01 00:34:12,249.39,124.21,0.0,81.48,0.0,0.0
2026-01-01 00:34:18,247.79,115.79,0.0,85.54,0.0,0.0
2026-01-01 00:34:24,245.73,121.76,0.0,85.75,0.0,0.0
2026-01-01 00:34:30,249.31,126.57,0.0,86.45,0.0,0.0
2026-01-01 00:34:36,234.83,117.03,0.0,78.33,0.0,0.0
2026-01-01 00:34:42,243.39,118.3,0.0,78.75,0.0,0.0
2026-01-01 00:34:48,226.12,120.3,0.0,73.66,0.0,0.0
2026-01-01 00:34:54,236.88,118.49,0.0,78.29,0.0,0.0
2026-01-01 00:35:00,237.84,115.35,0.0,78.47,0.0,0.0
2026-01-01 00:35:06,238.66,120.21,0.0,76.91,0.0,0.0
2026-01-01 00:35:12,239.07,116.81,0.0,76.89,0.0,0.0
2026-01-01 00:35:18,225.26,121.42,0.0,71.51,0.0,0.0
2026-01-01 00:35:24,235.97,117.24,0.0,73.29,0.0,0.0
2026-01-01 00:35:30,241.75,124.65,0.0,80.22,0.0,0.0
2026-01-01 00:35:36,227.58,117.65,0.0,80.41,0.0,0.0
2026-01-01 00:35:42,239.82,119.03,0.0,82.42,0.0,0.0
2026-01-01 00:35:48,236.95,122.44,0.0,78.71,0.0,0.0
2026-01-01 00:35:54,235.55,116.31,0.0,80.06,0.0,0.0
2026-01-01 00:36:00,239.34,120.68,0.0,86.25,0.0,0.0
2026-01-01 00:36:06,243.04,123.92,0.0,79.74,0.0,0.0
2026-01-01 00:36:12,229.14,115.18,0.0,76.84,0.0,0.0
2026-01-01 00:36:18,244.54,120.55,0.0,74.05,0.0,0.0
2026-01-01 00:36:24,245.64,120.78,0.0,83.99,0.0,0.0
2026-01-01 00:36:30,234.97,122.35,0.0,71.48,0.0,0.0
2026-01-01 00:36:36,230.96,116.29,0.0,75.81,0.0,0.0
2026-01-01 00:36:42,244.37,116.04,0.0,82.09,0.0,0.0
2026-01-01 00:36:48,234.46,121.57,0.0,70.47,0.0,0.0
2026-01-01 00:36:54,245.38,120.89,0.0,76.93,0.0,0.0
2026-01-01 00:37:00,246.67,120.75,0.0,80.65,0.0,0.0
2026-01-01 00:37:06,237.2,121.04,0.0,78.08,0.0,0.0
2026-01-01 00:37:12,236.69,117.96,0.0,75.09,0.0,0.0
2026-01-01 00:37:18,241.8,120.7,0.0,77.03,0.0,0.0
